districtId,districtName,schoolId,schoolName,studentcount,teachercount,purchaseOrderNumber,startDate,expiryDate,totalLicenseCount,licenseConsumeCount,productTitles
60006,King School (CT),,,,,PO_ZQ002481_ReportersFrancophones1_teacher_3yr,2024-07-22,2027-07-26,6,2,Reporters francophones 1
60006,King School (CT),,,,,PO_ZQ002481_ReportersFrancophones2_student_1yr,2024-07-22,2025-08-25,60,2,Reporters francophones 2
60006,King School (CT),,,,,PO_ZQ002481_ReportersFrancophones3_student_1yr,2024-07-22,2025-08-25,60,3,Reporters francophones 3
60006,King School (CT),,,,,PO_ZQ002481_ReportersFrancophones3_teacher_3yr,2024-07-22,2027-07-26,6,2,Reporters francophones 3
60006,King School (CT),,,,,POZQ002481_Reporteros3_all,2024-08-30,2025-10-03,40,27,Reporteros 3
60006,King School (CT),,,,,POZQ002481_Reportersfrancophones1-3_all,2024-08-30,2025-10-03,50,35,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
60066,Township High School District 214,,,,,Davvero1-2_PO#24500042_24500043_24500044_24500045,2024-08-08,2031-06-30,4411,291,"Davvero 1, Davvero 2"
60066,Township High School District 214,,,,,KS04355000002106595_BGHS_Reporteros1_2_3,2023-08-18,2026-08-17,5113,562,"Reporteros 1, Reporteros 2 , Reporteros 3"
60066,Township High School District 214,,,,,KS04355000002106597_JHHS_Reporteros1_2_3,2023-08-18,2026-08-17,7155,204,"Reporteros 1, Reporteros 2 , Reporteros 3"
60066,Township High School District 214,,,,,KS04355000002106602_PHS_Reporteros1_2_3,2023-08-18,2026-08-17,6457,722,"Reporteros 1, Reporteros 2 , Reporteros 3"
60066,Township High School District 214,,,,,KS04355000002106606_WHS_Reporteros1_2_3,2023-08-18,2026-08-17,2307,294,"Reporteros 1, Reporteros 2 , Reporteros 3"
60066,Township High School District 214,,,,,KS04355000002106606_WHS_Reportersfrancophones_1_2,2023-08-18,2026-08-17,30,12,"Reporters francophones 1, Reporters francophones 2"
60066,Township High School District 214,,,,,KSO4355000002106600_EGHS_Reporteros1_2_3,2023-08-18,2026-08-17,2939,170,"Reporteros 1, Reporteros 2 , Reporteros 3"
60066,Township High School District 214,,,,,KSO4355000002106604_RMHS_Reporteros_1_2_3,2023-08-18,2026-08-17,4586,576,"Reporteros 1, Reporteros 2 , Reporteros 3"
60066,Township High School District 214,,,,,KSO4355000002106604_RMHS_Reportersfrancophones_1_2,2023-08-18,2026-08-17,30,24,"Reporters francophones 1, Reporters francophones 2"
60066,Township High School District 214,,,,,KSO4355000002107059_EGHS_Reportersfrancophones1,2023-09-13,2026-09-12,30,13,Reporters francophones 1
60066,Township High School District 214,,,,,PO24500036_KSO4355000002106596_BGHS_Reporteros4,2024-06-23,2026-08-17,5113,20,Reporteros 4
60066,Township High School District 214,,,,,PO24500037_KSO4355000002106598_JHHS_Reporteros4,2024-06-23,2026-08-17,7155,20,Reporteros 4
60066,Township High School District 214,,,,,PO24500038_KSO4355000002106599_EGHS_Reporteros4,2024-06-23,2026-08-17,2939,19,Reporteros 4
60066,Township High School District 214,,,,,PO24500039_KSO4355000002106601_PHS_Reporteros4,2024-06-23,2026-08-17,6457,20,Reporteros 4
60066,Township High School District 214,,,,,PO24500040_KSO4355000002106603_RMHS_Reporteros4,2024-06-23,2026-08-17,4586,48,Reporteros 4
60066,Township High School District 214,,,,,PO24500041_KSO4355000002106605_WHS_Reporteros4,2024-06-23,2026-08-17,2307,17,Reporteros 4
60066,Township High School District 214,,,,,Township214_ReportersFrancophones_Combined2024,2024-08-09,2025-09-13,1031,515,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
60337,Campbell Independent School District,,,,,PO244347_CampbelI_ISD_Reporteros1-3,2024-08-16,2025-09-19,25,24,"Reporteros 1, Reporteros 2 , Reporteros 3"
60384,Crawfordsville Community Schools,,,,,PO#16707_Crawfordsville_HighSchool_Reporteros,2024-08-05,2025-09-08,131,101,"Reporteros 1, Reporteros 2 "
60384,Crawfordsville Community Schools,,,,,PO#16707_Crawfordsville_HighSchool_ReportersFranc.,2024-08-05,2025-09-08,103,79,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
60384,Crawfordsville Community Schools,,,,,PO#16707_Crawfordsville_MiddleSchool_Reporteros,2024-08-05,2025-09-08,57,3,Reporteros 1
60484,Berkeley County School District,,,,,PO 240237  Reporteros 1 Student,2023-08-10,2025-09-30,7303,784,Reporteros 1
60484,Berkeley County School District,,,,,PO 240237 Reporteros 2 student,2023-08-10,2025-09-30,6195,244,Reporteros 2 
60484,Berkeley County School District,,,,,PO 240237 Reporteros 3 Student,2023-08-10,2025-09-30,1051,101,Reporteros 3
60484,Berkeley County School District,,,,,PO 240237_Reporteros1-4_all,2024-09-18,2028-07-01,14670,139,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
60484,Berkeley County School District,,,,,PO_ ZQ005488_GeneracionAP,2025-07-14,2028-07-01,148,9,Generación AP®
60563,Redondo Beach Unified School District,,,,,PO1-240000000005_Mapas2_students,2023-08-14,2031-06-20,1150,7,Mapas 2
60563,Redondo Beach Unified School District,,,,,PO1-240000000005_Mapas3_students,2023-08-14,2031-06-20,1150,4,Mapas 3
60563,Redondo Beach Unified School District,,,,,PO1-240000000005_Mapas4_students,2023-08-14,2031-06-20,1150,5,Mapas 4
60585,School City Of Mishawaka,,,,,PO # 202500_Reporteros(All),2024-01-17,2025-10-03,200,19,"Reporteros 1, Reporteros 2 "
60585,School City Of Mishawaka,,,,,PO # 202500_ReportersFrancophones(All),2024-01-17,2025-10-03,29,18,"Reporters francophones 1, Reporters francophones 2"
60706,Durham Academy,,,,,CT_DurhamAcademy_readers_072524,2024-07-29,2025-09-01,20,10,"Me despierto y bailo, Todo para todos, Un gol fantástico"
60706,Durham Academy,,,,,POZQ002865_Reporteros1-2,2024-09-04,2025-10-08,200,112,"Reporteros 1, Reporteros 2 "
60708,Donegal School District,,,,,"KSO4355000002106716 All PD Neu 1,2,3/4 all user",,,,,
60879,Washington County School District,,,,,230419-0119-AK,2023-08-21,2026-08-20,5000,1111,"001-056_nov_kwl_24h_bogota.indd, 24 horas en Barcelona, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_BarbaraIngram_RepFranc1,2025-05-22,2026-06-15,26,11,Reporters francophones 1
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_BarbaraIngram_RepFranc2,2025-05-22,2026-06-15,26,11,Reporters francophones 2
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_BarbaraIngram_RepFranc3,2025-05-22,2026-06-15,26,11,Reporters francophones 3
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_BoonsboroHS_RepFranc1,2025-05-22,2026-06-15,26,11,Reporters francophones 1
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_BoonsboroHS_RepFranc2,2025-05-22,2026-06-15,26,11,Reporters francophones 2
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_BoonsboroHS_RepFranc3,2025-05-22,2026-06-15,26,11,Reporters francophones 3
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_BoonsboroMS_RepFranc1,2025-05-22,2026-06-15,26,11,Reporters francophones 1
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_NorthernMS_RepFranc1,2025-05-22,2026-06-15,26,9,Reporters francophones 1
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_NorthHagerstwn_RepFranc1,2025-05-21,2026-06-15,26,11,Reporters francophones 1
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_NorthHagerstwn_RepFranc2,2025-05-21,2026-06-15,26,11,Reporters francophones 2
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_NorthHagerstwn_RepFranc3,2025-05-21,2026-06-15,26,11,Reporters francophones 3
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_SouthHagerstwn_RepFranc1,2025-05-21,2026-06-15,26,11,Reporters francophones 1
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_SouthHagerstwn_RepFranc2,2025-05-21,2026-06-15,26,11,Reporters francophones 2
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_SouthHagerstwn_RepFranc3,2025-05-21,2026-06-15,26,11,Reporters francophones 3
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_SouthHagerstwn_RepFranc4,2025-05-21,2026-06-15,26,11,Reporters francophones 3
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_SpringfieldMS_RepFranc1,2025-05-21,2026-06-15,26,11,Reporters francophones 1
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_WilliamsportHS_RepFranc1,2025-05-20,2026-06-15,26,9,Reporters francophones 1
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_WilliamsportHS_RepFranc2,2025-05-20,2026-06-15,26,11,Reporters francophones 2
60879,Washington County School District,,,,,PO#25011668_WashingtonCty_WilliamsportHS_RepFranc3,2025-05-20,2026-06-15,26,11,Reporters francophones 3
60961,Bloomfield Hills School Dist,,,,,PO_25000243_Reporteros_1_2,2024-08-14,2025-09-17,22,22,"Reporteros 1, Reporteros 2 "
60961,Bloomfield Hills School Dist,,,,,PO_P2500019_Reporteros_1_2,2024-08-15,2025-09-18,22,12,"Reporteros 1, Reporteros 2 "
60965,North Kitsap School District 400,,,,,"KSO4355000002106727 Reporters francophones 1, 2 ",2023-08-25,2030-08-09,910,154,"Reporters francophones 1, Reporters francophones 2"
60965,North Kitsap School District 400,,,,,PO#1942425002_NorthKitsap_ReportersFrancophones3,2024-08-04,2030-08-09,170,25,Reporters francophones 3
61008,Montabella Community School District,,,,,230i510-1150-AK_Montabella_Reporteros1-2,2023-08-24,2026-08-24,499,50,"Reporteros 1, Reporteros 2 "
61088,Long Beach Unified School District,,,,,KSO4355000002106541 Reporteros 1 and 2 ,2023-08-24,2032-08-06,12170,206,"Reporteros 1, Reporteros 1A, Reporteros 1B, Reporteros 2 "
61088,Long Beach Unified School District,,,,,KSO4355000002106541_Readers,2023-09-26,2032-08-06,1350,4,"001-056_nov_kwl_24h_bogota.indd, 24 horas en Barcelona, 24 horas en Buenos Aires, Me despierto y bailo, Un gol fantástico"
61088,Long Beach Unified School District,,,,,KSO4355000002106739_Klasse,2024-07-31,2032-08-06,5000,4,"Klasse! A1 - The KWL Hub for Teachers, Klasse! A1 - The KWL Hub Textbook for Students , Klasse! A1 - The KWL Hub Workbook for Students , Klasse! A2 - The KWL Hub for Teachers, Klasse! A2 - The KWL Hub Textbook for Students , Klasse! A2 - The KWL Hub Workbook for Students , Klasse! B1 - The KWL Hub for Teachers, Klasse! B1 - The KWL Hub Textbook for Students , Klasse! B1 - The KWL Hub Workbook for Students "
61172,Snoqualmie Valley School District 410,,,,,PO # 3012300043 all PD books,2023-08-31,2029-07-06,1890,4,"Portfolio Deutsch Neu, Level 1 - Teacher's Manual, Portfolio Deutsch Neu, Level 1 - Textbook, Portfolio Deutsch Neu, Level 1 - Workbook, Portfolio Deutsch Neu, Level 2 - Teacher’s Manual, Portfolio Deutsch Neu, Level 2 - Textbook, Portfolio Deutsch Neu, Level 2 - Workbook"
61273,Grand Forks School District 1,,,,,GrandForksPilot,2023-08-31,2026-08-30,150,104,"Reporters francophones 1, Reporters francophones 2"
61347,North Colonie Central Schools,,,,,KSO4355000002106806_PDN_1_2_34,2023-09-06,2026-07-24,875,102,"Portfolio Deutsch Neu, Level 1 - Teacher's Manual, Portfolio Deutsch Neu, Level 1 - Textbook, Portfolio Deutsch Neu, Level 1 - Workbook, Portfolio Deutsch Neu, Level 2 - Teacher’s Manual, Portfolio Deutsch Neu, Level 2 - Textbook, Portfolio Deutsch Neu, Level 2 - Workbook, Portfolio Deutsch Neu, Level 3/4 - Teacher's Manual, Portfolio Deutsch Neu, Level 3/4 - Textbook, Portfolio Deutsch Neu, Level 3/4 - Workbook"
61347,North Colonie Central Schools,,,,,PO#53786_NorthColonieCS_2025-2026_Reporteros1,2025-06-20,2026-07-24,165,1,Reporteros 1
61347,North Colonie Central Schools,,,,,PO#53786_NorthColonieCS_2025-2026_Reporteros2,2025-06-20,2026-07-24,165,2,Reporteros 2 
61388,Georgetown Day School,,,,,GeorgetownDaySchool_ReporterosReaders,2025-03-21,2025-10-02,265,39,"24 horas en Barcelona, 24 horas en Bogotá, 24 horas en Buenos Aires, 24 horas en Ciudad de México, Me despierto y bailo, Mi año de intercambio, Todo para todos, Un gol fantástico"
61388,Georgetown Day School,,,,,KSO3002554_Reporteros1_2,2023-09-08,2025-09-01,400,206,"Reporteros 1, Reporteros 2 "
61388,Georgetown Day School,,,,,KSO3002554_Reportersfrancophones1_2,2023-09-08,2025-09-01,100,40,"Reporters francophones 1, Reporters francophones 2"
61388,Georgetown Day School,,,,,PO_ZQ002421_Reporteros_1,2024-08-29,2025-10-02,99,11,Reporteros 1
61388,Georgetown Day School,,,,,PO_ZQ002421_Reporteros_2,2024-08-29,2025-10-02,118,11,Reporteros 2 
61388,Georgetown Day School,,,,,PO_ZQ002421_Reporters_Francophones_1_etext,2024-08-29,2025-10-02,30,10,Reporters francophones 1: The KWL Hub eBook
61388,Georgetown Day School,,,,,PO_ZQ002421_Reporters_Francophones_2,2024-08-29,2025-10-02,12,10,Reporters francophones 2
61394,Chesapeake School District,,,,,KSO4355000002106512_Port_Deu_1_2_3_4,2023-09-08,2028-06-30,650,252,"Portfolio Deutsch Neu, Level 1 - Teacher's Manual, Portfolio Deutsch Neu, Level 1 - Textbook, Portfolio Deutsch Neu, Level 1 - Workbook, Portfolio Deutsch Neu, Level 2 - Teacher’s Manual, Portfolio Deutsch Neu, Level 2 - Textbook, Portfolio Deutsch Neu, Level 2 - Workbook, Portfolio Deutsch Neu, Level 3/4 - Teacher's Manual, Portfolio Deutsch Neu, Level 3/4 - Textbook, Portfolio Deutsch Neu, Level 3/4 - Workbook"
61428,Napa Valley Unified School District,,,,,PO25-00653_Reporteros1-3,2024-09-09,2030-07-01,675,81,"Reporteros 1, Reporteros 2 , Reporteros 3"
61430,Mariposa Co Unified Sch Dist,,,,,KSO4355000002107093,2023-09-23,2026-09-22,150,6,"Reporters francophones 1, Reporters francophones 2"
61471,Elmbrook School District,,,,,PO#8210250014_ElmbrookWI_DefiFrancophone2,2024-07-18,2031-09-01,246,46,Défi francophone 2
61471,Elmbrook School District,,,,,PO#8210250014_ElmbrookWI_ReportersFrancophones1-2,2024-07-18,2031-09-01,3415,192,"Reporters francophones 1, Reporters francophones 2"
61471,Elmbrook School District,,,,,PO8212600004_ElmbrookSD_WI_KlasseA1TeacherManual,2025-06-09,2032-07-01,37,2,Klasse! A1 Lehrerhandbuch
61471,Elmbrook School District,,,,,PO8212600004_ElmbrookSD_WI_KlasseA1Textbook,2025-06-09,2032-07-01,1885,2,Klasse! A1 - The KWL Hub Textbook for Students 
61471,Elmbrook School District,,,,,PO8212600004_ElmbrookSD_WI_KlasseA1Workbook,2025-06-09,2032-07-01,1885,2,Klasse! A1 - The KWL Hub Workbook for Students 
61851,Milford Area Public Schools,,,,,MilfordHS_Reporteros1_Teacher-Only-Access2024-2025,2024-11-13,2025-12-17,5,4,Reporteros 1
61851,Milford Area Public Schools,,,,,PO_2002500077__reporteros3,2024-08-27,2025-09-30,4,2,Reporteros 3
61851,Milford Area Public Schools,,,,,PO105255_MilfordHS2024-2025_Reporteros2-3,2024-08-12,2025-08-12,21,4,"Reporteros 2 , Reporteros 3"
61851,Milford Area Public Schools,,,,,PO105255_MilfordHS2024-2025_ReportersFrancophones1,2024-08-12,2025-08-12,25,11,Reporters francophones 1
61907,Eastport-South Manor Ctrl School District,,,,,EASTPORTSOUTH_Reportersfrancophones,2023-09-27,2026-09-26,500,68,"Reporters francophones 1, Reporters francophones 2"
61907,Eastport-South Manor Ctrl School District,,,,,PO#110472_EASTPORTSOUTH_Reporteros_plus_Readers,2024-09-18,2025-10-22,799,366,"Me despierto y bailo, Reporteros 1, Todo para todos, Un gol fantástico"
61907,Eastport-South Manor Ctrl School District,,,,,PO#110472_EASTPORTSOUTH_ReportersFrancophones,2024-09-18,2025-10-22,97,7,Reporters francophones 1
61951,Salinas Union High School District,,,,,PO25-02359_SalinasHS_Reporteros1,2024-11-25,2025-12-29,45,3,Reporteros 1
61951,Salinas Union High School District,,,,,PO25-02359_SalinasHS_Reporteros2,2024-11-25,2025-12-29,45,3,Reporteros 2 
61951,Salinas Union High School District,,,,,PO26-00204_MtToroHighCA_Rep2_2025,2025-07-22,2032-07-31,85,1,Reporteros 2 
61951,Salinas Union High School District,,,,,PO26-00207_ElPuenteHighCA_Rep1_2025,2025-07-22,2032-07-31,14,1,Reporteros 1
61951,Salinas Union High School District,,,,,PO26-00207_ElPuenteHighCA_Rep2_2025,2025-07-22,2032-07-31,14,1,Reporteros 2 
61951,Salinas Union High School District,,,,,PO26-00208_SalinasHighCA_Rep1_2025,2025-07-22,2032-07-31,359,1,Reporteros 1
61951,Salinas Union High School District,,,,,PO26-00208_SalinasHighCA_Rep2_2025,2025-07-22,2032-07-31,408,1,Reporteros 2 
61951,Salinas Union High School District,,,,,PO26-00208_SalinasHighCA_Rep3_2025,2025-07-22,2032-07-31,169,1,Reporteros 3
61951,Salinas Union High School District,,,,,PO26-00209_RanchoSanJuanHighCA_Rep1_2025,2025-07-22,2032-07-31,147,1,Reporteros 1
61951,Salinas Union High School District,,,,,PO26-00209_RanchoSanJuanHighCA_Rep2_2025,2025-07-22,2032-07-31,196,1,Reporteros 2 
61951,Salinas Union High School District,,,,,PO26-00209_RanchoSanJuanHighCA_Rep3_2025,2025-07-22,2032-07-31,113,1,Reporteros 3
61951,Salinas Union High School District,,,,,PO26-00210_NorthSalinasHighCA_Rep1_2025,2025-07-22,2032-07-31,173,1,Reporteros 1
61951,Salinas Union High School District,,,,,PO26-00210_NorthSalinasHighCA_Rep2_2025,2025-07-22,2032-07-31,178,1,Reporteros 2 
61951,Salinas Union High School District,,,,,PO26-00210_NorthSalinasHighCA_Rep3_2025,2025-07-22,2032-07-31,70,1,Reporteros 3
61951,Salinas Union High School District,,,,,PO26-00211_EverettAlvarezHighCA_Rep1_2025,2025-07-22,2032-07-31,211,1,Reporteros 1
61951,Salinas Union High School District,,,,,PO26-00211_EverettAlvarezHighCA_Rep2_2025,2025-07-22,2032-07-31,218,1,Reporteros 2 
61951,Salinas Union High School District,,,,,PO26-00211_EverettAlvarezHighCA_Rep3_2025,2025-07-22,2032-07-31,33,1,Reporteros 3
61951,Salinas Union High School District,,,,,PO26-00212_AlisalHighCA_Rep1_2025,2025-07-22,2032-07-31,425,1,Reporteros 1
61951,Salinas Union High School District,,,,,PO26-00213_LaPazMiddleCA_Rep1_2025,2025-07-22,2032-07-31,42,1,Reporteros 1
61951,Salinas Union High School District,,,,,SalinasUHSD_adoption2024-32_Reporteros1-3,2024-07-29,2032-07-30,4300,2278,"Reporteros 1, Reporteros 2 , Reporteros 3"
62360,Mountain View Los Altos Union High School District,,,,,KSO4355000002108322_Mountain_View_LA_HS_RF1_RF2,2024-08-09,2027-08-06,541,233,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
62360,Mountain View Los Altos Union High School District,,,,,KSO4355000002108322_MountainViewHS_RF1-2,2024-08-05,2031-08-08,625,5,"Reporters francophones 1, Reporters francophones 2"
62729,San Ramón Valley USD,,,,,KSO435500000210817_SanRamonValleyUSD_Mapas4,2024-08-05,2025-09-08,3420,309,Mapas 4
62827,Southern Door School District,,,,,KSO4355000002106977_Classlink,2023-11-20,2029-12-31,1000,159,"Reporteros 1, Reporteros 2 , Reporteros 3"
62963,Wayzata School District 284,,,,,PO7050250013_WayzataSD_Reporteros,2024-08-04,2025-08-20,750,383,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
63286,Rowland Unified School District,,,,,PO 25-01550_Reportersfrancophones1_students,2024-09-13,2025-10-17,300,3,Reporters francophones 1
63286,Rowland Unified School District,,,,,PO 25-01550_Reportersfrancophones3_teachers,2024-09-13,2027-09-17,10,3,Reporters francophones 3
63286,Rowland Unified School District,,,,,PO 25-01553_Reportersfrancophones1_students,2024-09-13,2025-10-17,150,3,Reporters francophones 1
63286,Rowland Unified School District,,,,,PO25-01002_Reportersfrancophones1-3_24hParis,2024-08-16,2025-09-19,500,196,"24 heures à Paris, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
63286,Rowland Unified School District,,,,,PO25-01003_Reportersfrancophones1-3,2024-08-16,2025-09-19,765,29,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
63555,Liberty Union High School District,,,,,PO2500198_LibertyHighCA_24HrBretagne_2024,2025-07-14,2031-07-31,35,6,24 heures en Bretagne
63555,Liberty Union High School District,,,,,PO2500198_LibertyHighCA_24HrParis_2024,2025-07-14,2031-07-31,35,7,24 heures à Paris
63555,Liberty Union High School District,,,,,PO2500198_LibertyHighCA_24HrReunion_2024,2025-07-14,2031-07-31,35,7,24 heures à la Réunion
63555,Liberty Union High School District,,,,,PO2500198_LibertyHighCA_RepFran1_2024,2025-07-14,2031-07-31,197,7,Reporters francophones 1
63555,Liberty Union High School District,,,,,PO2500198_LibertyHighCA_RepFran2_2024,2025-07-14,2031-07-31,124,7,Reporters francophones 2
63555,Liberty Union High School District,,,,,PO2500198_LibertyHighCA_RepFran3_2024,2025-07-14,2031-07-31,230,7,Reporters francophones 3
63555,Liberty Union High School District,,,,,PO2500199_FreedomHighCA_24HrBretagne_2024,2025-07-14,2031-07-31,35,7,24 heures en Bretagne
63555,Liberty Union High School District,,,,,PO2500199_FreedomHighCA_24HrParis_2024,2025-07-14,2031-07-31,35,7,24 heures à Paris
63555,Liberty Union High School District,,,,,PO2500199_FreedomHighCA_24HrReunion_2024,2025-07-14,2031-07-31,35,7,24 heures à la Réunion
63555,Liberty Union High School District,,,,,PO2500199_FreedomHighCA_RepFran1_2024,2025-07-14,2031-07-31,137,7,Reporters francophones 1
63555,Liberty Union High School District,,,,,PO2500199_FreedomHighCA_RepFran2_2024,2025-07-14,2031-07-31,133,5,Reporters francophones 2
63555,Liberty Union High School District,,,,,PO2500199_FreedomHighCA_RepFran3_2024,2025-07-14,2031-07-31,77,5,Reporters francophones 3
63555,Liberty Union High School District,,,,,PO2500200_HeritageHighCA_24HrBretagne_2024,2025-07-14,2031-07-31,33,5,24 heures en Bretagne
63555,Liberty Union High School District,,,,,PO2500200_HeritageHighCA_24HrParis_2024,2025-07-14,2031-07-31,33,5,24 heures à Paris
63555,Liberty Union High School District,,,,,PO2500200_HeritageHighCA_24HrReunion_2024,2025-07-14,2031-07-31,33,5,24 heures à la Réunion
63555,Liberty Union High School District,,,,,PO2500200_HeritageHighCA_RepFran1_2024,2025-07-14,2031-07-31,153,5,Reporters francophones 1
63555,Liberty Union High School District,,,,,PO2500200_HeritageHighCA_RepFran2_2024,2025-07-14,2031-07-31,122,5,Reporters francophones 2
63555,Liberty Union High School District,,,,,PO2500200_HeritageHighCA_RepFran3_2024,2025-07-14,2031-07-31,115,5,Reporters francophones 3
63555,Liberty Union High School District,,,,,PO2600234-00_FreedomHighCA_RepFran4_2025,2025-07-14,2030-07-31,173,5,Reporters francophones 4
63555,Liberty Union High School District,,,,,PO2600375_HeritageHighCA_RepFran4_2025,2025-07-18,2030-07-31,275,2,Reporters francophones 4
63555,Liberty Union High School District,,,,,PO2600390_LibertyHighCA_RepFran1_2025,2025-07-18,2031-07-31,242,3,Reporters francophones 1
63555,Liberty Union High School District,,,,,PO2600390_LibertyHighCA_RepFran2_2025,2025-07-18,2031-07-31,151,3,Reporters francophones 2
63555,Liberty Union High School District,,,,,PO2600390_LibertyHighCA_RepFran3_2025,2025-07-18,2031-07-31,164,3,Reporters francophones 3
63555,Liberty Union High School District,,,,,PO2600390_LibertyHighCA_RepFran4_2025,2025-07-18,2030-07-31,275,3,Reporters francophones 4
63555,Liberty Union High School District,,,,,PO2600391_FreedomHighCA_RepFran1_2025,2025-07-18,2031-07-31,167,3,Reporters francophones 1
63555,Liberty Union High School District,,,,,PO2600391_FreedomHighCA_RepFran3_2025,2025-07-18,2031-07-31,74,3,Reporters francophones 3
63555,Liberty Union High School District,,,,,PO2600413_HeritageHighCA_RepFran1_2025,2025-07-18,2031-07-31,189,3,Reporters francophones 1
63555,Liberty Union High School District,,,,,PO2600413_HeritageHighCA_RepFran2_2025,2025-07-18,2031-07-31,151,3,Reporters francophones 2
63555,Liberty Union High School District,,,,,PO2600413_HeritageHighCA_RepFran3_2025,2025-07-18,2031-07-31,107,3,Reporters francophones 3
66023,East Providence City School District,,,,,PO_241975_Reporteros,2024-08-15,2025-09-18,4412,585,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
66023,East Providence City School District,,,,,PO_241975_ReportersFrancophones,2024-08-15,2025-09-18,970,131,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
66052,River Trails School District 26,,,,,ComplimentaryTeacher_RiverTrails_SpanishReaders,2025-01-28,2025-08-15,10,7,"Me despierto y bailo, Todo para todos, Un gol fantástico"
66052,River Trails School District 26,,,,,PO6245089_RiverTrailsSD_ReporterosSeries,2024-08-12,2025-09-15,1114,351,Reporteros 1
66614,Palo Alto Unified School District - ClassLink,,,,,PaloAltoUSD_adoption_Defifrancophone2,2024-05-31,2032-08-01,1449,3,Défi francophone 2
66614,Palo Alto Unified School District - ClassLink,,,,,PaloAltoUSD_adoption_Klasse_all,2024-07-29,2032-08-01,500,5,"Klasse! A1 - The KWL Hub for Teachers, Klasse! A1 - The KWL Hub Textbook for Students , Klasse! A1 - The KWL Hub Workbook for Students , Klasse! A2 - The KWL Hub for Teachers, Klasse! A2 - The KWL Hub Textbook for Students , Klasse! A2 - The KWL Hub Workbook for Students , Klasse! B1 - The KWL Hub for Teachers, Klasse! B1 - The KWL Hub Textbook for Students , Klasse! B1 - The KWL Hub Workbook for Students "
66614,Palo Alto Unified School District - ClassLink,,,,,PaloAltoUSD_adoption_Reporteros_all,2024-05-31,2032-08-01,19742,828,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
66614,Palo Alto Unified School District - ClassLink,,,,,PaloAltoUSD_adoption_Reportersfrancophones_all,2024-05-31,2032-08-01,6254,391,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
66614,Palo Alto Unified School District - ClassLink,,,,,PaloAltoUSD_PO#DE 252786_GunnHS_Mapas1-2,2024-09-04,2032-08-01,35,14,"Mapas 1, Mapas 2"
67111,Jackson County School District,,,,,PO_ 76032__Reporteros,2024-06-10,2027-08-06,4900,219,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
67111,Jackson County School District,,,,,PO_ 76032_Mapas,2024-06-10,2027-08-06,300,6,"Mapas 1, Mapas 2"
67111,Jackson County School District,,,,,PO_ 76032_Reporters_Francophones,2024-06-10,2027-08-06,833,25,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
67113,Riverside Public School District 96,,,,,PO#20260184_RiversideSD96_IL_Reporteros1,2025-07-15,2026-08-18,262,16,Reporteros 1
67314,Elkhorn Public Schools,,,,,ElkhornPS_PO#W2400401_DefiFrancophone2,2024-07-15,2031-09-01,250,21,Défi francophone 2
67314,Elkhorn Public Schools,,,,,ElkhornPS_PO#W2400401_ReportersFrancophone1-3,2024-07-15,2031-09-01,1534,104,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
